,Latitude,Longitude,Month,Day,DOW,Thefts 
44,43.6593434836,-79.3856470492,9,30,Monday,1
44,43.6593434836,-79.3856470492,10,2,Friday,1
44,43.6593434836,-79.3856470492,10,6,Thursday,1
44,43.6593434836,-79.3856470492,10,7,Tuesday,1
44,43.6593434836,-79.3856470492,10,9,Friday,1
44,43.6593434836,-79.3856470492,10,9,Monday,1
44,43.6593434836,-79.3856470492,10,13,Monday,1
44,43.6593434836,-79.3856470492,10,13,Tuesday,1
44,43.6593434836,-79.3856470492,10,16,Friday,1
44,43.6593434836,-79.3856470492,10,19,Saturday,1
44,43.6593434836,-79.3856470492,10,21,Saturday,2
44,43.6593434836,-79.3856470492,10,25,Friday,1
44,43.6593434836,-79.3856470492,10,26,Saturday,2
44,43.6593434836,-79.3856470492,10,31,Tuesday,1
44,43.6593434836,-79.3856470492,11,3,Sunday,1
44,43.6593434836,-79.3856470492,11,4,Wednesday,1
44,43.6593434836,-79.3856470492,11,11,Saturday,1
44,43.6593434836,-79.3856470492,11,13,Sunday,1
44,43.6593434836,-79.3856470492,11,20,Monday,1
44,43.6593434836,-79.3856470492,11,21,Saturday,1
44,43.6593434836,-79.3856470492,11,25,Tuesday,1
44,43.6593434836,-79.3856470492,11,29,Thursday,1
44,43.6593434836,-79.3856470492,12,21,Friday,1
44,43.6593434836,-79.3856470492,12,27,Thursday,1
45,43.679887324,-79.3450123848,2,25,Tuesday,1
45,43.679887324,-79.3450123848,3,12,Thursday,1
45,43.679887324,-79.3450123848,3,20,Sunday,1
45,43.679887324,-79.3450123848,4,9,Tuesday,1
45,43.679887324,-79.3450123848,5,11,Sunday,1
45,43.679887324,-79.3450123848,5,13,Monday,1
45,43.679887324,-79.3450123848,5,27,Wednesday,1
45,43.679887324,-79.3450123848,5,30,Friday,1
45,43.679887324,-79.3450123848,6,12,Thursday,1
45,43.679887324,-79.3450123848,6,17,Friday,1
45,43.679887324,-79.3450123848,6,23,Tuesday,1
45,43.679887324,-79.3450123848,7,1,Wednesday,1
45,43.679887324,-79.3450123848,7,12,Saturday,1
45,43.679887324,-79.3450123848,7,18,Wednesday,1
45,43.679887324,-79.3450123848,7,24,Sunday,1
45,43.679887324,-79.3450123848,7,30,Monday,1
45,43.679887324,-79.3450123848,9,6,Saturday,1
45,43.679887324,-79.3450123848,9,10,Saturday,1
45,43.679887324,-79.3450123848,9,18,Tuesday,1
45,43.679887324,-79.3450123848,11,3,Monday,2
45,43.679887324,-79.3450123848,11,13,Thursday,1
45,43.679887324,-79.3450123848,11,14,Saturday,1
46,43.6451297245,-79.4098108572,4,1,Friday,1
46,43.6451297245,-79.4098108572,4,1,Monday,1
46,43.6451297245,-79.4098108572,4,9,Sunday,1
46,43.6451297245,-79.4098108572,4,14,Sunday,2
46,43.6451297245,-79.4098108572,4,18,Monday,1
46,43.6451297245,-79.4098108572,5,19,Thursday,1
46,43.6451297245,-79.4098108572,6,19,Thursday,1
46,43.6451297245,-79.4098108572,7,8,Friday,1
46,43.6451297245,-79.4098108572,7,17,Friday,1
46,43.6451297245,-79.4098108572,8,8,Saturday,2
46,43.6451297245,-79.4098108572,8,26,Monday,1
46,43.6451297245,-79.4098108572,9,6,Tuesday,1
46,43.6451297245,-79.4098108572,9,22,Friday,1
46,43.6451297245,-79.4098108572,10,4,Saturday,1
46,43.6451297245,-79.4098108572,10,7,Sunday,1
46,43.6451297245,-79.4098108572,10,10,Saturday,1
46,43.6451297245,-79.4098108572,10,19,Wednesday,1
46,43.6451297245,-79.4098108572,11,26,Monday,1
46,43.6451297245,-79.4098108572,12,5,Wednesday,1
47,43.6548443189,-79.4217098647,4,13,Friday,1
47,43.6548443189,-79.4217098647,4,21,Tuesday,2
47,43.6548443189,-79.4217098647,5,11,Friday,1
47,43.6548443189,-79.4217098647,6,16,Monday,1
47,43.6548443189,-79.4217098647,6,22,Thursday,2
47,43.6548443189,-79.4217098647,6,28,Wednesday,1
47,43.6548443189,-79.4217098647,7,2,Saturday,1
47,43.6548443189,-79.4217098647,7,26,Sunday,1
47,43.6548443189,-79.4217098647,8,17,Friday,1
47,43.6548443189,-79.4217098647,8,20,Thursday,2
47,43.6548443189,-79.4217098647,9,17,Monday,1
47,43.6548443189,-79.4217098647,11,20,Friday,1
47,43.6548443189,-79.4217098647,12,1,Thursday,1
48,43.6625538026,-79.4217629458,4,1,Monday,1
48,43.6625538026,-79.4217629458,6,10,Saturday,1
48,43.6625538026,-79.4217629458,6,15,Wednesday,1
48,43.6625538026,-79.4217629458,6,17,Wednesday,1
48,43.6625538026,-79.4217629458,6,22,Thursday,1
48,43.6625538026,-79.4217629458,7,3,Tuesday,1
48,43.6625538026,-79.4217629458,7,5,Sunday,1
48,43.6625538026,-79.4217629458,7,10,Friday,1
48,43.6625538026,-79.4217629458,7,10,Tuesday,1
48,43.6625538026,-79.4217629458,7,12,Tuesday,1
48,43.6625538026,-79.4217629458,7,24,Wednesday,1
48,43.6625538026,-79.4217629458,8,1,Friday,1
48,43.6625538026,-79.4217629458,8,2,Saturday,1
48,43.6625538026,-79.4217629458,8,5,Tuesday,1
48,43.6625538026,-79.4217629458,9,4,Wednesday,1
48,43.6625538026,-79.4217629458,9,11,Friday,1
48,43.6625538026,-79.4217629458,9,20,Thursday,1
48,43.6625538026,-79.4217629458,10,5,Monday,1
48,43.6625538026,-79.4217629458,10,10,Saturday,1
48,43.6625538026,-79.4217629458,10,28,Wednesday,1
48,43.6625538026,-79.4217629458,11,7,Saturday,1
49,43.65374298,-79.4266277066,5,8,Monday,1
49,43.65374298,-79.4266277066,5,19,Thursday,1
49,43.65374298,-79.4266277066,6,22,Monday,1
49,43.65374298,-79.4266277066,7,10,Thursday,1
49,43.65374298,-79.4266277066,9,30,Monday,1
49,43.65374298,-79.4266277066,12,10,Thursday,1
50,43.6608848734,-79.4319342255,3,7,Tuesday,1
50,43.6608848734,-79.4319342255,3,9,Friday,1
50,43.6608848734,-79.4319342255,7,10,Friday,2
50,43.6608848734,-79.4319342255,7,12,Thursday,1
50,43.6608848734,-79.4319342255,8,5,Friday,1
50,43.6608848734,-79.4319342255,8,25,Thursday,1
50,43.6608848734,-79.4319342255,9,3,Thursday,1
50,43.6608848734,-79.4319342255,9,12,Monday,1
50,43.6608848734,-79.4319342255,10,12,Saturday,1
50,43.6608848734,-79.4319342255,10,13,Saturday,1
50,43.6608848734,-79.4319342255,12,3,Saturday,1
51,43.6593829779,-79.4413132922,3,24,Tuesday,1
51,43.6593829779,-79.4413132922,4,18,Tuesday,1
51,43.6593829779,-79.4413132922,5,13,Wednesday,1
51,43.6593829779,-79.4413132922,6,10,Wednesday,1
51,43.6593829779,-79.4413132922,6,17,Sunday,1
51,43.6593829779,-79.4413132922,7,29,Wednesday,1
51,43.6593829779,-79.4413132922,8,7,Friday,1
51,43.6593829779,-79.4413132922,8,14,Thursday,1
51,43.6593829779,-79.4413132922,8,25,Monday,1
51,43.6593829779,-79.4413132922,10,4,Sunday,1
51,43.6593829779,-79.4413132922,10,18,Sunday,1
51,43.6593829779,-79.4413132922,12,13,Friday,1
53,43.6555937759,-79.3830072852,1,12,Monday,1
53,43.6555937759,-79.3830072852,1,13,Monday,1
53,43.6555937759,-79.3830072852,1,29,Wednesday,1
53,43.6555937759,-79.3830072852,2,3,Saturday,1
53,43.6555937759,-79.3830072852,2,6,Friday,1
53,43.6555937759,-79.3830072852,2,20,Saturday,1
53,43.6555937759,-79.3830072852,2,21,Friday,1
53,43.6555937759,-79.3830072852,2,26,Monday,1
53,43.6555937759,-79.3830072852,2,28,Wednesday,1
53,43.6555937759,-79.3830072852,3,9,Friday,1
53,43.6555937759,-79.3830072852,3,10,Thursday,1
53,43.6555937759,-79.3830072852,3,18,Friday,1
53,43.6555937759,-79.3830072852,3,18,Monday,1
53,43.6555937759,-79.3830072852,3,19,Thursday,1
53,43.6555937759,-79.3830072852,3,19,Wednesday,1
53,43.6555937759,-79.3830072852,3,21,Saturday,1
53,43.6555937759,-79.3830072852,3,22,Thursday,1
53,43.6555937759,-79.3830072852,4,9,Monday,2
53,43.6555937759,-79.3830072852,4,11,Friday,1
53,43.6555937759,-79.3830072852,4,12,Friday,1
53,43.6555937759,-79.3830072852,4,12,Thursday,1
53,43.6555937759,-79.3830072852,4,18,Thursday,1
53,43.6555937759,-79.3830072852,4,19,Thursday,1
53,43.6555937759,-79.3830072852,4,22,Monday,1
53,43.6555937759,-79.3830072852,4,22,Saturday,1
53,43.6555937759,-79.3830072852,4,23,Monday,1
53,43.6555937759,-79.3830072852,4,23,Wednesday,1
53,43.6555937759,-79.3830072852,4,25,Saturday,1
53,43.6555937759,-79.3830072852,5,6,Wednesday,1
53,43.6555937759,-79.3830072852,5,9,Friday,1
53,43.6555937759,-79.3830072852,5,9,Monday,1
53,43.6555937759,-79.3830072852,5,10,Saturday,2
53,43.6555937759,-79.3830072852,5,12,Monday,1
53,43.6555937759,-79.3830072852,5,13,Saturday,1
53,43.6555937759,-79.3830072852,5,14,Tuesday,1
53,43.6555937759,-79.3830072852,5,15,Monday,4
53,43.6555937759,-79.3830072852,5,15,Thursday,1
53,43.6555937759,-79.3830072852,5,16,Friday,1
53,43.6555937759,-79.3830072852,5,18,Sunday,1
53,43.6555937759,-79.3830072852,5,20,Sunday,1
53,43.6555937759,-79.3830072852,5,20,Wednesday,1
53,43.6555937759,-79.3830072852,5,23,Friday,1
53,43.6555937759,-79.3830072852,5,24,Sunday,1
53,43.6555937759,-79.3830072852,5,25,Sunday,2
53,43.6555937759,-79.3830072852,5,29,Thursday,1
53,43.6555937759,-79.3830072852,6,4,Thursday,1
53,43.6555937759,-79.3830072852,6,4,Wednesday,1
53,43.6555937759,-79.3830072852,6,8,Monday,1
53,43.6555937759,-79.3830072852,6,12,Monday,1
53,43.6555937759,-79.3830072852,6,12,Thursday,1
53,43.6555937759,-79.3830072852,6,14,Thursday,1
53,43.6555937759,-79.3830072852,6,15,Sunday,2
53,43.6555937759,-79.3830072852,6,18,Thursday,1
53,43.6555937759,-79.3830072852,6,19,Wednesday,2
53,43.6555937759,-79.3830072852,6,22,Sunday,1
53,43.6555937759,-79.3830072852,6,28,Saturday,1
53,43.6555937759,-79.3830072852,6,30,Monday,1
53,43.6555937759,-79.3830072852,7,3,Wednesday,2
53,43.6555937759,-79.3830072852,7,6,Monday,1
53,43.6555937759,-79.3830072852,7,6,Saturday,2
53,43.6555937759,-79.3830072852,7,6,Sunday,1
53,43.6555937759,-79.3830072852,7,7,Friday,3
53,43.6555937759,-79.3830072852,7,7,Monday,2
53,43.6555937759,-79.3830072852,7,7,Saturday,1
53,43.6555937759,-79.3830072852,7,8,Friday,1
53,43.6555937759,-79.3830072852,7,9,Wednesday,1
53,43.6555937759,-79.3830072852,7,10,Thursday,1
53,43.6555937759,-79.3830072852,7,10,Tuesday,1
53,43.6555937759,-79.3830072852,7,11,Wednesday,2
53,43.6555937759,-79.3830072852,7,12,Tuesday,1
53,43.6555937759,-79.3830072852,7,13,Sunday,1
53,43.6555937759,-79.3830072852,7,13,Wednesday,1
53,43.6555937759,-79.3830072852,7,15,Monday,1
53,43.6555937759,-79.3830072852,7,15,Tuesday,1
53,43.6555937759,-79.3830072852,7,18,Saturday,3
53,43.6555937759,-79.3830072852,7,18,Thursday,1
53,43.6555937759,-79.3830072852,7,18,Tuesday,2
53,43.6555937759,-79.3830072852,7,20,Wednesday,1
53,43.6555937759,-79.3830072852,7,23,Wednesday,2
53,43.6555937759,-79.3830072852,7,26,Thursday,1
53,43.6555937759,-79.3830072852,7,27,Monday,1
53,43.6555937759,-79.3830072852,7,27,Sunday,1
53,43.6555937759,-79.3830072852,7,28,Friday,1
53,43.6555937759,-79.3830072852,7,29,Sunday,1
53,43.6555937759,-79.3830072852,8,1,Tuesday,1
53,43.6555937759,-79.3830072852,8,5,Tuesday,1
53,43.6555937759,-79.3830072852,8,6,Monday,1
53,43.6555937759,-79.3830072852,8,7,Wednesday,2
53,43.6555937759,-79.3830072852,8,8,Wednesday,2
53,43.6555937759,-79.3830072852,8,9,Sunday,2
53,43.6555937759,-79.3830072852,8,11,Monday,1
53,43.6555937759,-79.3830072852,8,12,Sunday,1
53,43.6555937759,-79.3830072852,8,13,Thursday,1
53,43.6555937759,-79.3830072852,8,13,Wednesday,1
53,43.6555937759,-79.3830072852,8,14,Tuesday,1
53,43.6555937759,-79.3830072852,8,17,Sunday,1
53,43.6555937759,-79.3830072852,8,18,Monday,1
53,43.6555937759,-79.3830072852,8,24,Friday,1
53,43.6555937759,-79.3830072852,8,24,Monday,2
53,43.6555937759,-79.3830072852,8,25,Saturday,2
53,43.6555937759,-79.3830072852,8,26,Saturday,2
53,43.6555937759,-79.3830072852,8,29,Tuesday,1
53,43.6555937759,-79.3830072852,9,3,Thursday,1
53,43.6555937759,-79.3830072852,9,4,Tuesday,1
53,43.6555937759,-79.3830072852,9,6,Tuesday,1
53,43.6555937759,-79.3830072852,9,7,Friday,1
53,43.6555937759,-79.3830072852,9,7,Thursday,2
53,43.6555937759,-79.3830072852,9,8,Tuesday,1
53,43.6555937759,-79.3830072852,9,12,Friday,1
53,43.6555937759,-79.3830072852,9,12,Monday,1
53,43.6555937759,-79.3830072852,9,12,Saturday,1
53,43.6555937759,-79.3830072852,9,13,Sunday,1
53,43.6555937759,-79.3830072852,9,13,Thursday,1
53,43.6555937759,-79.3830072852,9,13,Wednesday,1
53,43.6555937759,-79.3830072852,9,19,Saturday,1
53,43.6555937759,-79.3830072852,9,21,Monday,1
53,43.6555937759,-79.3830072852,9,22,Sunday,1
53,43.6555937759,-79.3830072852,9,22,Thursday,1
53,43.6555937759,-79.3830072852,9,22,Tuesday,1
53,43.6555937759,-79.3830072852,9,24,Wednesday,1
53,43.6555937759,-79.3830072852,9,29,Sunday,1
53,43.6555937759,-79.3830072852,9,30,Sunday,1
53,43.6555937759,-79.3830072852,10,2,Thursday,1
53,43.6555937759,-79.3830072852,10,4,Tuesday,1
53,43.6555937759,-79.3830072852,10,6,Saturday,1
53,43.6555937759,-79.3830072852,10,9,Thursday,1
53,43.6555937759,-79.3830072852,10,19,Monday,1
53,43.6555937759,-79.3830072852,10,19,Thursday,1
53,43.6555937759,-79.3830072852,10,20,Sunday,1
53,43.6555937759,-79.3830072852,10,21,Tuesday,1
53,43.6555937759,-79.3830072852,10,29,Monday,1
53,43.6555937759,-79.3830072852,10,30,Thursday,1
53,43.6555937759,-79.3830072852,11,1,Tuesday,1
53,43.6555937759,-79.3830072852,11,6,Friday,1
53,43.6555937759,-79.3830072852,11,8,Sunday,1
53,43.6555937759,-79.3830072852,11,10,Saturday,1
53,43.6555937759,-79.3830072852,11,13,Friday,1
53,43.6555937759,-79.3830072852,11,19,Monday,1
53,43.6555937759,-79.3830072852,11,22,Wednesday,1
53,43.6555937759,-79.3830072852,11,23,Friday,1
53,43.6555937759,-79.3830072852,11,28,Monday,1
53,43.6555937759,-79.3830072852,12,19,Wednesday,1
54,43.6544574848,-79.4238539128,4,30,Wednesday,1
54,43.6544574848,-79.4238539128,8,2,Friday,1
54,43.6544574848,-79.4238539128,9,12,Monday,1
54,43.6544574848,-79.4238539128,10,22,Thursday,1
54,43.6544574848,-79.4238539128,12,26,Monday,1
55,43.6418724238,-79.411246784,1,14,Monday,1
55,43.6418724238,-79.411246784,2,5,Tuesday,1
55,43.6418724238,-79.411246784,2,7,Thursday,1
55,43.6418724238,-79.411246784,2,22,Friday,1
55,43.6418724238,-79.411246784,3,2,Wednesday,1
55,43.6418724238,-79.411246784,3,5,Tuesday,1
55,43.6418724238,-79.411246784,3,16,Friday,2
55,43.6418724238,-79.411246784,3,31,Sunday,1
55,43.6418724238,-79.411246784,4,11,Saturday,1
55,43.6418724238,-79.411246784,4,17,Friday,1
55,43.6418724238,-79.411246784,4,27,Monday,1
55,43.6418724238,-79.411246784,5,2,Saturday,2
55,43.6418724238,-79.411246784,5,11,Saturday,3
55,43.6418724238,-79.411246784,5,15,Friday,1
55,43.6418724238,-79.411246784,5,16,Saturday,1
55,43.6418724238,-79.411246784,5,21,Wednesday,1
55,43.6418724238,-79.411246784,7,19,Friday,1
55,43.6418724238,-79.411246784,8,2,Saturday,1
55,43.6418724238,-79.411246784,8,8,Monday,2
55,43.6418724238,-79.411246784,8,15,Wednesday,1
55,43.6418724238,-79.411246784,8,18,Tuesday,1
55,43.6418724238,-79.411246784,8,19,Wednesday,1
55,43.6418724238,-79.411246784,8,20,Thursday,1
55,43.6418724238,-79.411246784,8,23,Friday,1
55,43.6418724238,-79.411246784,8,26,Monday,1
55,43.6418724238,-79.411246784,9,10,Thursday,2
55,43.6418724238,-79.411246784,9,11,Friday,2
55,43.6418724238,-79.411246784,9,12,Wednesday,3
55,43.6418724238,-79.411246784,9,14,Monday,1
55,43.6418724238,-79.411246784,9,20,Tuesday,1
55,43.6418724238,-79.411246784,9,21,Wednesday,1
55,43.6418724238,-79.411246784,9,23,Wednesday,1
55,43.6418724238,-79.411246784,9,25,Wednesday,1
55,43.6418724238,-79.411246784,10,7,Wednesday,1
55,43.6418724238,-79.411246784,10,27,Sunday,2
55,43.6418724238,-79.411246784,11,25,Wednesday,1
55,43.6418724238,-79.411246784,12,14,Friday,1
55,43.6418724238,-79.411246784,12,22,Sunday,2
56,43.6399814003,-79.3969681695,1,20,Friday,1
56,43.6399814003,-79.3969681695,1,20,Sunday,1
56,43.6399814003,-79.3969681695,3,18,Friday,1
56,43.6399814003,-79.3969681695,3,24,Tuesday,1
56,43.6399814003,-79.3969681695,4,3,Tuesday,1
56,43.6399814003,-79.3969681695,4,23,Thursday,1
56,43.6399814003,-79.3969681695,5,2,Wednesday,1
56,43.6399814003,-79.3969681695,5,10,Wednesday,1
56,43.6399814003,-79.3969681695,5,27,Friday,1
56,43.6399814003,-79.3969681695,6,5,Tuesday,1
56,43.6399814003,-79.3969681695,6,7,Sunday,1
56,43.6399814003,-79.3969681695,6,13,Wednesday,1
56,43.6399814003,-79.3969681695,6,25,Saturday,1
56,43.6399814003,-79.3969681695,6,25,Tuesday,1
56,43.6399814003,-79.3969681695,7,7,Friday,1
56,43.6399814003,-79.3969681695,7,14,Tuesday,1
56,43.6399814003,-79.3969681695,7,21,Friday,1
56,43.6399814003,-79.3969681695,7,22,Monday,1
56,43.6399814003,-79.3969681695,7,27,Saturday,2
56,43.6399814003,-79.3969681695,8,9,Friday,1
56,43.6399814003,-79.3969681695,8,14,Sunday,2
56,43.6399814003,-79.3969681695,8,15,Monday,1
56,43.6399814003,-79.3969681695,8,19,Sunday,1
56,43.6399814003,-79.3969681695,8,30,Sunday,1
56,43.6399814003,-79.3969681695,9,1,Tuesday,1
56,43.6399814003,-79.3969681695,9,6,Sunday,1
56,43.6399814003,-79.3969681695,9,7,Monday,2
56,43.6399814003,-79.3969681695,9,8,Tuesday,1
56,43.6399814003,-79.3969681695,9,10,Wednesday,1
56,43.6399814003,-79.3969681695,10,7,Wednesday,1
56,43.6399814003,-79.3969681695,10,9,Friday,1
56,43.6399814003,-79.3969681695,10,12,Saturday,1
56,43.6399814003,-79.3969681695,11,13,Sunday,1
56,43.6399814003,-79.3969681695,11,16,Monday,1
57,43.6413458973,-79.4231656377,2,1,Friday,1
57,43.6413458973,-79.4231656377,2,1,Thursday,1
57,43.6413458973,-79.4231656377,2,21,Wednesday,1
57,43.6413458973,-79.4231656377,3,9,Friday,1
57,43.6413458973,-79.4231656377,3,26,Sunday,1
57,43.6413458973,-79.4231656377,3,29,Wednesday,2
57,43.6413458973,-79.4231656377,3,30,Thursday,1
57,43.6413458973,-79.4231656377,4,9,Thursday,1
57,43.6413458973,-79.4231656377,4,12,Sunday,2
57,43.6413458973,-79.4231656377,4,15,Saturday,1
57,43.6413458973,-79.4231656377,4,15,Sunday,1
57,43.6413458973,-79.4231656377,4,16,Thursday,1
57,43.6413458973,-79.4231656377,4,21,Saturday,2
57,43.6413458973,-79.4231656377,4,23,Thursday,1
57,43.6413458973,-79.4231656377,4,25,Monday,1
57,43.6413458973,-79.4231656377,4,28,Thursday,1
57,43.6413458973,-79.4231656377,4,29,Friday,1
57,43.6413458973,-79.4231656377,5,12,Tuesday,1
57,43.6413458973,-79.4231656377,5,14,Monday,1
57,43.6413458973,-79.4231656377,5,24,Saturday,1
57,43.6413458973,-79.4231656377,5,27,Monday,1
57,43.6413458973,-79.4231656377,5,27,Saturday,1
57,43.6413458973,-79.4231656377,5,28,Tuesday,2
57,43.6413458973,-79.4231656377,5,29,Tuesday,1
57,43.6413458973,-79.4231656377,5,30,Wednesday,1
57,43.6413458973,-79.4231656377,5,31,Wednesday,1
57,43.6413458973,-79.4231656377,6,1,Monday,3
57,43.6413458973,-79.4231656377,6,2,Thursday,1
57,43.6413458973,-79.4231656377,6,7,Sunday,1
57,43.6413458973,-79.4231656377,6,15,Thursday,1
57,43.6413458973,-79.4231656377,6,16,Thursday,1
57,43.6413458973,-79.4231656377,6,18,Thursday,1
57,43.6413458973,-79.4231656377,6,20,Wednesday,1
57,43.6413458973,-79.4231656377,6,27,Wednesday,1
57,43.6413458973,-79.4231656377,6,28,Sunday,3
57,43.6413458973,-79.4231656377,6,29,Monday,1
57,43.6413458973,-79.4231656377,6,29,Wednesday,1
57,43.6413458973,-79.4231656377,7,1,Wednesday,1
57,43.6413458973,-79.4231656377,7,3,Tuesday,1
57,43.6413458973,-79.4231656377,7,6,Monday,1
57,43.6413458973,-79.4231656377,7,12,Sunday,2
57,43.6413458973,-79.4231656377,7,17,Wednesday,1
57,43.6413458973,-79.4231656377,7,19,Saturday,1
57,43.6413458973,-79.4231656377,7,19,Sunday,1
57,43.6413458973,-79.4231656377,7,22,Friday,1
57,43.6413458973,-79.4231656377,7,22,Wednesday,1
57,43.6413458973,-79.4231656377,7,27,Thursday,1
57,43.6413458973,-79.4231656377,7,29,Wednesday,1
57,43.6413458973,-79.4231656377,8,8,Monday,1
57,43.6413458973,-79.4231656377,8,11,Friday,1
57,43.6413458973,-79.4231656377,8,12,Sunday,1
57,43.6413458973,-79.4231656377,8,13,Sunday,1
57,43.6413458973,-79.4231656377,8,18,Sunday,1
57,43.6413458973,-79.4231656377,8,19,Saturday,1
57,43.6413458973,-79.4231656377,8,21,Sunday,1
57,43.6413458973,-79.4231656377,8,23,Thursday,1
57,43.6413458973,-79.4231656377,8,25,Monday,1
57,43.6413458973,-79.4231656377,9,1,Tuesday,1
57,43.6413458973,-79.4231656377,9,2,Saturday,1
57,43.6413458973,-79.4231656377,9,3,Sunday,1
57,43.6413458973,-79.4231656377,9,3,Thursday,1
57,43.6413458973,-79.4231656377,9,3,Wednesday,1
57,43.6413458973,-79.4231656377,9,12,Monday,1
57,43.6413458973,-79.4231656377,9,15,Monday,2
57,43.6413458973,-79.4231656377,9,16,Monday,1
57,43.6413458973,-79.4231656377,9,27,Thursday,1
57,43.6413458973,-79.4231656377,10,1,Saturday,1
57,43.6413458973,-79.4231656377,10,2,Friday,1
57,43.6413458973,-79.4231656377,10,13,Sunday,1
57,43.6413458973,-79.4231656377,10,14,Sunday,1
57,43.6413458973,-79.4231656377,10,17,Tuesday,1
57,43.6413458973,-79.4231656377,10,19,Monday,1
57,43.6413458973,-79.4231656377,10,19,Saturday,1
57,43.6413458973,-79.4231656377,10,24,Tuesday,1
